,mAbA7batch1-1a_1_C2,mAbA7batch1-1a_2_C2,mAbA9batch3-1_1_C2,mAbA9batch3-1_2_C2,mAbC1batch2-1_2_C2,mAbC1batch2-1_1_C2,mAbC3batch1-2_1_C2,mAbC3batch1-2_2_C2
corona2_1083,0.001860101953749736,0.00014791785160733474,5.453500895047602e-06,0.022528071630468688,0.0035682708544347197,0.0009978897197756324,0.05912004455343596,0.03445712488149191
corona2_8411,0.001860101953749736,0.0037808561703241094,0.003548949902524119,0.0004904592160409569,0.004823058954467101,0.0008280178776278317,0.010277186638652944,0.006132799497228122
corona2_3585,0.001853941608264096,0.027756402672122232,0.0033089355326563928,0.04199594155129999,0.0021785975058072984,0.049963245210842624,0.010134850448234662,0.000140155742019015
corona2_12218,0.001849754702313131,0.003694537455585445,6.014724332173686e-05,0.0022956492840297427,0.0006590750694768386,0.0002569494678544184,0.03869713465621605,0.035467961150764886
corona2_10534,0.001849754702313131,0.0022310822856322333,0.0002291512444439103,0.03398579814742465,0.00017521180990187727,2.576404605874952e-05,0.02239482475167611,0.0056737141656037285
corona2_407,0.0018389895769482575,0.00014424092655685784,0.00019281195390716266,0.007517134211339786,4.768976603697326e-05,0.00013961457617806542,0.019818885120612584,0.029297388600199082
corona2_11440,0.0018381980585026074,7.127331379266177e-05,0.0006933758731931698,0.41234318227498906,0.0026213981087183343,0.02839699710801917,0.02446277422523991,0.03899435971895124
corona2_8462,0.0018215680241396152,0.006967440182916412,0.011113356837204977,0.0018375977152430445,0.02248078284883646,0.0019487204839728923,0.0025310665461286204,0.00815727147904018
corona2_4303,0.0018142504572739085,0.004690864319975215,0.01177299571346746,0.0610394029713092,0.0013764056197847448,0.020060375933572745,0.05207164689505269,0.2482910746172157
corona2_7484,0.0018077814530837852,0.00019034705947714375,0.007760858597780288,0.0005499693198922494,0.009532023892333109,0.0019614570526724755,0.04568519359517069,0.014506733937796794
corona2_11176,0.0018077814530837852,0.15145227489807744,0.016977971667827378,0.003393469124695536,0.000249717159922704,2.676920343839621e-05,0.03972402263590692,0.175556205581889
corona2_8479,0.0018077814530837852,0.03047251354614309,0.19905578990711828,0.2490411056874204,0.964025674773727,0.23766236649417574,0.2664864459032465,0.5695025721078291
corona2_8962,0.001784976345310984,0.003003349417513272,0.007676761867565974,0.009364676127450759,0.08149692778179586,0.0006033186290281512,0.12095848464238655,0.007958157596339789
corona2_3776,0.0017831653005425446,0.010732803419224305,0.008548653221947564,0.027888728478647325,0.012414127075955787,0.01027175073144092,0.06832446122699469,0.06536486743292852
corona2_4476,0.0017827060472388689,0.00012662523085850031,0.00027402386096967595,0.017915189502611194,0.019203329177463844,0.0022528841294312037,0.032697701659185584,0.012847019342995258
corona2_11190,0.0017827060472388689,0.002365934014131291,0.0007424113917231088,0.0006651725007379867,0.009396824829606578,0.0013472154503825489,0.054385022303602086,0.015912070442333604
corona2_8091,0.001772139267256537,0.008833406639961416,0.000840669573491315,5.008446491575354e-05,0.001091044185904488,0.0009499009552808966,0.00047294955504874456,0.0044768828447902
corona2_3429,0.001772139267256537,6.823404964187897e-05,8.958050277808732e-06,0.00021223640247482526,0.000303214023461702,6.5635599998180386e-06,0.0048258973998208795,5.4811980363351415e-06
corona2_159,0.0017699031945859801,0.0032627078110110683,2.579596724746104e-06,0.0006412895496849383,0.0006985369227928062,5.72353812856136e-05,0.03594566718157078,0.0609502310626604
corona2_7294,0.0017662055916062042,0.009225880888731762,8.775835867071793e-05,0.00010852215331317318,0.012161450820979127,0.003153012667523177,0.06949752768966158,0.009188123517364505
corona2_503,0.0017650479540734585,0.00014136678548896993,1.1440746212537385e-05,0.009629934417828272,0.00288718584720588,0.006440442616486721,0.08413457893787454,0.04414235444027792
corona2_7149,0.0017541707702485568,0.008003887833445541,0.003875145003432297,0.009082650500296784,0.005848042500067716,0.009963219730132764,0.022620952893947527,0.012537848473639463
corona2_12360,0.0017541707702485568,0.001270542865284117,0.003405698806568602,0.039016306039444414,0.04405798115287467,0.025944408376901245,0.006298067506866663,0.06977260455104746
corona2_11033,0.001733726678021879,0.016224754759913876,0.007089524391886759,0.002955048507553312,0.003229717945034973,0.0026037551902350787,0.000439294679805482,0.004100726127922129
corona2_5441,0.001733726678021879,6.96771512797554e-05,0.0010450740146762368,0.009803142278317415,0.0062418129646258464,0.008765396435774666,0.009381199156131672,0.032170924100181825
corona2_6031,0.0017290624894228995,0.009745026059669306,8.99518948901631e-06,0.0004995776918374963,0.0008782088952962662,0.07423166949132398,0.03767017009053279,0.004673127520790305
corona2_1600,0.001728229940205099,0.22812762387411084,0.046718123853770194,0.10374380761158372,0.1930802743234062,0.20861437909011524,0.02970133276315585,0.07301430655843189
corona2_8796,0.001728229940205099,0.007624696395685928,0.01278013843338617,0.00015201395527609005,0.004834120643087843,0.004884909264717565,0.04526021610968217,0.0061179659258355475
corona2_579,0.001728229940205099,0.013737234946703527,0.02114171894014306,0.04460981796218273,0.010166967304989656,0.06222875684559352,0.14375334907718845,0.034883728108357034
corona2_5665,0.001728229940205099,0.0001360903180765327,0.0003746175193151387,0.019738645915166712,0.12173055788846295,0.029099540308174594,0.00026514149897370284,0.034883728108357034
corona2_12374,0.001728229940205099,0.0001360903180765327,0.001302729987335884,0.04460981796218273,0.0,0.0019626282614128143,0.0,0.00012721533913146802
corona2_3513,0.001728229940205099,0.0016047790258908376,0.001302729987335884,0.0,0.030714540851736968,0.24775307358666154,0.2505391482265029,0.01233628862955172
corona2_3535,0.001728229940205099,0.007624696395685928,0.0,0.08121463961879632,8.424816634554214e-05,0.0019626282614128143,0.0645615311956676,0.002503501251316769
corona2_11242,0.001728229940205099,0.022655333517668488,0.08496661870438467,0.006000899585197029,0.2347255245884067,0.029099540308174594,0.00026514149897370284,0.01233628862955172
corona2_6662,0.001728229940205099,0.007624696395685928,0.02114171894014306,0.006000899585197029,0.004834120643087843,0.043812205825094784,0.04526021610968217,0.002503501251316769
corona2_12427,0.001728229940205099,0.0016047790258908376,0.0,0.00015201395527609005,0.0,9.552515562994756e-05,0.0645615311956676,0.00012721533913146802
corona2_11241,0.001728229940205099,0.013737234946703527,0.046718123853770194,0.03070616036152447,0.004834120643087843,0.01793302597626122,0.21225904240239368,0.034883728108357034
corona2_4917,0.001728229940205099,0.0016047790258908376,0.02114171894014306,0.0008342756164065545,0.004834120643087843,0.004884909264717565,0.017845697021969396,0.00012721533913146802
corona2_2394,0.001728229940205099,0.0001360903180765327,0.006984307510976663,8.685889638065025e-201,0.0,0.0019626282614128143,0.0,0.002503501251316769
corona2_9853,0.001728229940205099,1.8235033546584646e-05,5.9758419765779955e-05,0.002589299256393756,0.0018823610910805586,9.552515562994756e-05,0.00421565466515499,0.00012721533913146802
corona2_8339,0.001728229940205099,1.8235033546584646e-05,0.006984307510976663,0.002589299256393756,0.0018823610910805586,0.0,0.0,0.0061179659258355475
corona2_8075,0.001728229940205099,0.0005507252486106589,0.02114171894014306,0.720792493602408,0.004834120643087843,0.0019626282614128143,0.0014034109212598355,0.0
corona2_6606,0.001728229940205099,0.007624696395685928,0.06423900259858653,0.0008342756164065545,0.0018823610910805586,0.000580634948429521,0.04526021610968217,0.01233628862955172
corona2_8171,0.001728229940205099,0.0001360903180765327,5.9758419765779955e-05,0.002589299256393756,0.04691808425465641,0.0019626282614128143,0.00421565466515499,0.00012721533913146802
corona2_8672,0.001728229940205099,0.007624696395685928,0.003327851269046857,0.10374380761158372,0.0005361428310262726,0.0,0.017845697021969396,0.00012721533913146802
corona2_6099,0.001728229940205099,0.003775101264793928,0.0003746175193151387,1.737177927613005e-200,0.018600134583024255,0.004884909264717565,0.0014034109212598355,0.034883728108357034
corona2_8505,0.001728229940205099,1.8235033546584646e-05,0.001302729987335884,1.737177927613005e-200,8.424816634554214e-05,0.000580634948429521,4.3429448190325125e-201,0.00012721533913146802
corona2_11536,0.001728229940205099,0.003775101264793928,5.9758419765779955e-05,0.011586813733000896,0.0005361428310262726,0.000580634948429521,0.00948765738270672,0.034883728108357034
corona2_6710,0.001728229940205099,0.003775101264793928,0.006984307510976663,0.011586813733000896,0.004834120643087843,0.043812205825094784,0.04526021610968217,0.002503501251316769
corona2_5363,0.001728229940205099,1.8235033546584646e-05,0.0003746175193151387,0.03070616036152447,0.06744790644918984,0.004884909264717565,0.00421565466515499,0.0217762927230338
corona2_6663,0.001728229940205099,1.8235033546584646e-05,0.003327851269046857,0.03070616036152447,0.0005361428310262726,0.01001243065935598,0.04526021610968217,0.0
corona2_7735,0.001728229940205099,0.0005507252486106589,0.01278013843338617,0.0008342756164065545,0.010166967304989656,0.029099540308174594,0.00948765738270672,0.01233628862955172
corona2_5578,0.001728229940205099,0.003775101264793928,0.0003746175193151387,0.0008342756164065545,0.0018823610910805586,0.0019626282614128143,0.00026514149897370284,0.0007559321897769153
corona2_621,0.001728229940205099,1.8235033546584646e-05,0.003327851269046857,0.00015201395527609005,8.424816634554214e-05,9.552515562994756e-05,0.0014034109212598355,0.0007559321897769153
corona2_11866,0.001728229940205099,0.003775101264793928,0.003327851269046857,1.737177927613005e-200,8.424816634554214e-05,0.004884909264717565,0.00026514149897370284,0.0007559321897769153
corona2_12430,0.001728229940205099,1.3028834457097536e-200,5.9758419765779955e-05,0.06146600726653235,0.0005361428310262726,0.0,0.02970133276315585,0.0007559321897769153
corona2_8257,0.001728229940205099,0.003775101264793928,0.001302729987335884,0.006000899585197029,0.010166967304989656,0.000580634948429521,0.2505391482265029,0.0007559321897769153
corona2_303,0.001728229940205099,1.8235033546584646e-05,0.02114171894014306,0.00015201395527609005,0.0,0.0,0.00026514149897370284,0.0007559321897769153
corona2_5590,0.001728229940205099,0.003775101264793928,0.003327851269046857,0.006000899585197029,0.010166967304989656,0.01793302597626122,0.00948765738270672,0.01233628862955172
corona2_11154,0.001728229940205099,1.8235033546584646e-05,0.02114171894014306,0.15655082364211514,0.0005361428310262726,0.004884909264717565,0.02970133276315585,0.07301430655843189
corona2_3319,0.001728229940205099,0.0001360903180765327,0.02114171894014306,0.04460981796218273,0.010166967304989656,0.11024092039618416,0.0645615311956676,0.002503501251316769
corona2_11394,0.001728229940205099,0.003775101264793928,5.9758419765779955e-05,0.00015201395527609005,0.018600134583024255,0.004884909264717565,0.02970133276315585,0.00012721533913146802
corona2_6625,0.001728229940205099,0.12154380586537065,0.046718123853770194,0.03070616036152447,0.030714540851736968,0.01793302597626122,0.11399005398242555,0.2361836559796472
corona2_271,0.001728229940205099,0.0001360903180765327,0.001302729987335884,1.737177927613005e-200,0.0,0.0019626282614128143,0.00421565466515499,0.0217762927230338
corona2_6475,0.001728229940205099,0.003775101264793928,0.0003746175193151387,1.737177927613005e-200,0.0018823610910805586,0.0019626282614128143,0.00026514149897370284,0.002503501251316769
corona2_12459,0.001728229940205099,0.0016047790258908376,0.003327851269046857,0.011586813733000896,0.0018823610910805586,0.0019626282614128143,0.0645615311956676,0.01233628862955172
corona2_11044,0.001728229940205099,0.0016047790258908376,0.001302729987335884,0.019738645915166712,0.04691808425465641,0.01793302597626122,0.0014034109212598355,0.01233628862955172
corona2_913,0.001728229940205099,1.8235033546584646e-05,0.0003746175193151387,0.002589299256393756,0.0,0.000580634948429521,0.0014034109212598355,2.1714724095162565e-200
corona2_12811,0.001728229940205099,0.0001360903180765327,0.0003746175193151387,0.002589299256393756,0.004834120643087843,0.0,4.3429448190325125e-201,0.002503501251316769
corona2_12413,0.001728229940205099,0.18876018364112648,0.06423900259858653,0.03070616036152447,0.004834120643087843,0.004884909264717565,0.2505391482265029,0.12719117099185545
corona2_1071,0.001728229940205099,0.0001360903180765327,0.003327851269046857,0.002589299256393756,0.0018823610910805586,0.01001243065935598,0.04526021610968217,0.002503501251316769
corona2_3709,0.001728229940205099,0.0016047790258908376,0.01278013843338617,0.00015201395527609005,8.424816634554214e-05,0.0019626282614128143,0.00026514149897370284,0.01233628862955172
corona2_12185,0.001728229940205099,0.0016047790258908376,0.0003746175193151387,0.0008342756164065545,8.424816634554214e-05,0.004884909264717565,0.017845697021969396,0.002503501251316769
corona2_3653,0.0017258079619976447,0.006540513694014676,1.015137697664785e-05,2.6458153311599147e-05,0.0006554290784009591,0.001580315770092503,0.06554362837977007,0.08929694534487341
corona2_3587,0.001717271831372224,0.001948553754194004,0.00010799898874303355,8.281263497335735e-05,0.00035417483293955025,0.00037102435561715326,0.009343898077643471,0.02972336909625275
corona2_9709,0.0016977125645743045,0.0189526578194013,0.016125015077721228,0.02845500077663413,0.016654305512465526,0.00775574013250048,0.01111168875289005,0.08856169455801567
corona2_10432,0.0016685562773006276,0.013010388763776862,0.00039242253630591853,0.008117403040059548,0.05010428635072088,0.019956442852689427,0.04841210915820193,0.05214525261800946
corona2_413,0.0016545241601830286,0.002723170116552403,0.0003465243905821891,0.005350640844472403,0.00044711899626853635,0.00022537994123839552,0.06124403745188205,0.08207149317338859
corona2_3756,0.001626097903599212,0.00195119117698946,0.0005001356538751892,0.00038449757970605755,7.597069375474158e-05,0.007992326115031735,0.03533692228195032,0.006796962605255896
corona2_1204,0.0016219030428372974,0.008153607887698904,6.010525770487314e-07,2.734839599146796e-05,7.422546484499989e-06,1.5380946044726267e-05,0.007378602534591629,0.006706063575723364
corona2_11813,0.0016023293746697447,0.0128625184895666,0.010999430274077331,0.026131701529961263,0.011583699798074509,0.003332389474942195,0.011042052525378205,0.12884125898478854
corona2_791,0.001601466768330834,0.0035666852852799615,0.0003569609971597766,0.008631117040167486,0.0007482973542040971,0.002162568815683929,0.013279874685220044,0.035221273466361724
corona2_10179,0.0015996102481325336,0.010365057481568605,4.484325587865274e-05,0.002629248634104677,0.013061903843086855,0.0017032024310782224,0.1418212473950884,0.03744002229941692
corona2_7086,0.0015878986321116366,0.003235501828815884,0.008411182189904649,0.0009754852735594264,0.0010874049362347307,0.002907647647167185,0.013687731083774624,0.1982591853990968
corona2_4421,0.0015823206609167663,0.12183397995481696,0.055239526516537164,0.13947833514476604,0.16711514296222074,0.2000371430657923,0.1620828194542839,0.1353394947813664
corona2_11622,0.0015764494876925527,0.012131843365885691,0.06138575157007715,0.038230137571511176,0.02589111411308008,0.024956241548439853,0.05445965803658243,0.011309604973869871
corona2_3728,0.0015717764266599864,0.01912135271874677,0.002795665398461591,0.0035280237448516685,0.0017850150543024343,0.051228787934845636,0.2267913910472807,0.0014124202979021205
corona2_5021,0.0015693129768849727,0.011567399029891614,0.008769670330675761,0.01113935505439622,0.00030062128122857986,0.0050596956349647825,0.029565114687598676,0.011217937829928665
corona2_4818,0.0015449423318490375,0.0017737711246732988,0.0009312891563432547,0.015298550033589497,0.009384481186476456,0.008972213903536634,0.002741721019313254,0.01132595310640573
corona2_2366,0.0015387404427285776,0.010011603396073869,0.004536036198694942,0.0019828378221056213,0.041134378110640614,0.029822677889815224,0.13973557826214825,0.11710384562956153
corona2_5332,0.0015387404427285776,0.0063246534878791455,0.0007841519910272932,8.453696624496106e-07,0.041134378110640614,0.00013955598188750932,0.0019055216184190207,0.04069405355691046
corona2_3488,0.0015318441191173365,0.0003634082243522005,6.312779165109374e-05,0.0027258150375060373,0.002956495360834976,0.003011321357511668,0.0012019808052193546,1.9483781714987053e-05
corona2_9516,0.0015187925871682972,0.03987539205446201,0.007162736699334824,0.008515691149078944,0.002209804975845271,0.022802075376796318,0.002360987490646548,0.01534063352525624
corona2_7779,0.0015175353196331866,0.0017438450463503352,0.00022095913628251978,0.0018775516859993891,0.010088826499313612,0.00018148449651482124,0.019633228022122653,0.02329728178259259
corona2_1457,0.0015165490816882864,0.07083464715879641,0.0047376789487822285,0.00027279421564357063,0.02769999176937264,0.040358934120382994,0.05512439437073068,0.0017272063418275144
corona2_5819,0.0014800044741765258,0.030943087171356895,0.02452388043756571,0.0518556003683118,0.0005674674424862086,0.006957409165463423,0.027228956804396826,0.03924591247213465
corona2_11944,0.0014725368356303553,0.0088140874281769,0.002583426223154543,0.011575680670629428,0.0033329285939221014,0.03621705741800384,0.008483843342148358,0.048438609622776296
corona2_2280,0.00143890494101677,0.0035302089940523118,0.029782799099281693,0.07664699664842299,0.016208657886118177,0.01720376269698512,0.03855657807122298,0.05654349888870822
corona2_6357,0.0014368240106452225,0.010435137256795722,0.0010163443979875123,0.05364500316634136,0.0031017278031551963,0.026883227639358128,0.015793066360599392,0.0514354477426492
corona2_3680,0.001434469697955546,0.006363379151501254,0.003369619560896589,0.001858036767794652,0.02286952077135228,0.005545570526574096,0.014954236030952976,0.09037828455743876
corona2_531,0.001434469697955546,0.002530884799751841,0.0004721977614724269,5.844655709407025e-05,0.001131068061491881,0.0010450646907318834,0.01710134821214896,0.0003500469526687955
corona2_10261,0.0014336769062878476,0.0007611641209051707,3.7302251029798607e-07,6.51406528292612e-05,0.0004011871757534569,0.0017958366042336578,0.008904696221999861,0.001342071832671121
corona2_239,0.0014226853342869526,0.009139541755367086,1.1373373496510208e-05,0.015445844135932687,0.004338651067552107,0.012847152023648726,0.0006949035852484934,0.021854399071135747
corona2_19,0.0014226853342869526,0.005711836299301371,9.251416546656053e-05,0.001056171598449948,0.002750172322037784,0.0004127525573445,0.01867980512275786,0.05088992404801532
corona2_9297,0.0014073639407420153,1.9303851593788232e-05,3.234843106261457e-06,3.0008597913044543e-05,0.0005394485614950336,6.114426430420528e-07,0.0009683187981565595,0.0012745381578036098
corona2_8838,0.0014060265636961335,0.0013470063052298505,9.453428317447532e-05,0.00708791833793573,0.00039272080788696316,1.621158557972648e-06,0.0020801881300093568,0.044556097407276
corona2_1870,0.0014022239350442865,0.0025971069041337285,0.0007037096234113553,0.011857953770804106,0.0004529580016448128,0.00029447480856150863,0.0032366412958365178,0.00316632675003116
corona2_3909,0.0013966690939893266,0.0267721900717907,0.0053311306229020024,0.1003073031558769,0.006090399789715026,0.010022400502066672,0.01236373799012068,0.16474912585082668
corona2_6551,0.0013945218145972574,0.00042296977119630726,5.0041428421900675e-05,0.0006224321879150585,0.013965085883341152,0.0019867834640426253,0.006140052885115258,0.0018429084227823784
corona2_9572,0.0013938357672980911,0.0012785815840187546,0.002849246490145716,0.09005817205046142,0.002774922443705201,0.004765053828749957,0.006978498801397249,0.0023682208270412084
corona2_7222,0.0013891451337569715,0.0013257473537883265,0.00836969077015913,0.006442843097811711,0.01376612718228171,0.013693842850267745,0.03587434724512406,0.0288915171847793
corona2_1051,0.0013891451337569715,0.0018898387065356555,0.005637197433861072,0.00019717485561293596,0.0037098729020850437,0.01720500253093192,0.0025477182808310433,0.037680584104249085
corona2_2100,0.0013570699148419702,0.002585764209562125,1.9917323709709946e-05,0.00039501208507145897,0.007400033720876212,0.01662351674519079,0.008760858323083287,0.05856324141422275
corona2_10962,0.0013506857498736607,0.028918087341550155,0.008278605620470515,0.05254425554939696,0.0020483335800054897,0.040453721753844415,0.046618074330933915,0.06657375149904853
corona2_842,0.0013130826585124788,0.036822906889274615,0.00025947806966636095,0.15621383233932584,0.11557001917831718,0.05696843119615848,0.00765047713640418,0.25683148839821673
corona2_6453,0.001308647152785217,0.04936440757078401,0.001496762914223891,7.759209430662563e-05,0.031466320710337635,0.03712898054223557,0.031428881193070184,0.038895176965859216
corona2_9115,0.001306546263673503,0.0010120511481163381,0.008609344415631388,1.938963702406787e-05,0.010700267241355149,0.00015682078393213094,0.006868635048878718,0.017986183412808134
corona2_22,0.0013001993160517925,0.000212541655497846,9.394175196112137e-05,0.000265504559330041,3.423891354805963e-05,0.0010306740772598392,0.04330146973484044,0.048165779597425525
corona2_8458,0.0012983458499538044,0.004077428985594646,0.0010527911295772766,5.9837101189313246e-05,0.004613242115513346,0.010806605412026864,0.019054691721559568,0.03968286036041503
corona2_142,0.0012946660604271586,0.006554006826473053,0.002804308035879607,0.00011779479298870449,0.0021343437327379926,0.0008117243505517603,0.014098556487371463,0.006988221180494964
corona2_1728,0.0012946660604271586,0.0014857567152712838,0.0006966828248840534,0.002316112728168549,0.0039359662940451215,0.012763386209251366,0.003479019908977866,0.021349906657159898
corona2_10574,0.0012946660604271586,0.010219989361341138,0.0036688075034369844,0.002016922301786269,0.008717877387361538,0.014140743335322429,0.05190045076486061,0.016286387273936494
corona2_639,0.0012778139009353036,0.016795209122958628,0.0010367737807629599,0.07283186697279162,0.012868510893843985,0.002782201002928677,0.13527923174384365,0.0010933657026285556
corona2_6227,0.0012773561189350475,0.08633564782871375,0.013778094713377795,0.016278789095556082,0.0018632137262427782,0.003368745504526793,0.07515078997572729,0.06676294816278952
corona2_3272,0.0012773561189350475,0.0017856825919315253,0.013778094713377795,0.014564529556991591,0.041600036145632416,0.0010396167564738204,0.003177852582778193,0.01039652150240732
corona2_1023,0.0012697434410213295,0.001799876213505429,5.094362345465071e-07,2.501788212870729e-06,0.011545654313471676,0.001887235784893688,0.10830524200820256,0.016218879283944797
corona2_11549,0.0012286058202936327,0.0009429393890669289,6.821360387203585e-05,0.0017379188643927175,0.0022821430727114032,0.0018991907565434414,0.05268381334123075,0.04451404399072915
corona2_7849,0.0012264180402091502,9.819043365814364e-05,0.00026516166577672263,0.00026484924225964697,0.001449580129416592,7.581516929201336e-05,0.0018084897570356515,0.06683259342342325
corona2_6521,0.0012229295888673507,0.014022812692347937,0.003234509722123909,0.007716733774263008,0.0075538168591412205,0.002235613128872428,0.07845634936305869,0.028445165509035555
corona2_3797,0.0012151410516263838,0.0016663491168455965,2.282148823135172e-06,0.0001609203339576312,4.598594411109443e-06,0.00016809265016123993,0.010513034490373371,0.03490730683506354
corona2_3147,0.0012151410516263838,0.003498236351892196,0.0002716093416270542,9.85829495685822e-06,4.562658697394342e-05,0.011209750404325513,0.03418938710043445,0.02076572174803044
corona2_1590,0.0012124933611639224,7.7222435416362e-06,0.0012037476469530402,2.1863284294900927e-06,0.0005801100626943379,0.0005069450463233379,0.0001548453696731863,0.0006932799643941754
corona2_1721,0.001197251521019998,0.003319814815132326,0.0023584856353655124,0.01760490961321689,0.008302499258482405,0.001488385479318348,0.1315215376740101,0.10515495970181976
corona2_3684,0.0011928427921658366,0.012573284402735313,0.0057300524818824595,0.06360987657311226,0.013965085883341152,0.011486704229488784,0.0024043325078954405,0.013395601416245191
corona2_1168,0.001192570591528109,0.004797023780438606,0.00016097707145234952,0.001390724033685683,0.0071571898881998735,0.0035898557390232596,0.005731553851455958,0.012963061377999156
corona2_11097,0.001192570591528109,0.0042330399394722796,0.00016097707145234952,0.0035998248289124033,0.00014537240366558414,0.0017250051711500136,0.018051456071028246,0.00229204763364321
corona2_8576,0.0011846736162385073,0.04030397078414578,0.09069155731648576,0.011240119318284612,0.124453005351992,0.1296157786310672,0.07906565220884305,0.05113951187283535
corona2_2654,0.0011815043233497705,1.5015511221161765e-05,1.6075610473884585e-06,0.00024216435159835035,0.00024241099129635802,1.3111482948547365e-05,0.006099731385285414,0.07223125110561204
corona2_1888,0.0011757504235143136,0.028023706944251228,0.004202351933227618,0.008581504592002798,0.0311584873069512,0.01961366420277481,0.042787974745491265,0.03491988679056704
corona2_3905,0.0011710615017356295,0.009009447048769279,0.00011436966409935525,1.9914350597671845e-05,0.008919641043630728,0.0005781065364354358,0.04052935674580336,0.024691303397958258
corona2_11913,0.0011657955512934346,1.8087292493822353e-05,0.01562480085458011,0.1202297455413395,0.03689613131236842,0.023775571221345645,0.00479038395126076,0.16189662388459766
corona2_10241,0.0011657955512934346,0.08898798058817052,0.08239875381932693,0.1864258646762867,0.0009020748076955633,0.001967378986441238,0.0024591864440346076,0.19032984387980265
corona2_7357,0.0011638147499892408,0.028696197621441318,0.0005609441629435438,0.003180315219451828,0.004485024864957485,0.021996802822829613,0.018359713955303475,0.0003258961850455668
corona2_1466,0.0011632091049891225,0.00021277628458898077,4.913930844539608e-06,0.000655962237749982,0.006159743629841741,1.6172791034084885e-06,0.017331116536895386,0.0004900129051438184
corona2_10290,0.00115818071960521,0.0752145516061054,0.0029491389262902945,0.06653675312748418,0.00812570315702201,0.008761327901288982,0.22415684231328575,0.08761017512385504
corona2_1261,0.0011564195515178016,0.00247908459344762,9.67280162992211e-05,0.0002972881632923622,0.0013223231523702026,0.0012564924850146698,0.0264868391127429,0.00549079553364234
corona2_9679,0.001149659865490291,0.00031285889393533256,0.00020723055353175828,0.004515591845851631,0.005351365946145678,0.029282832341877,0.02001099766437076,0.015526045178459187
corona2_10928,0.0011255743894468212,0.028953180328788825,0.03762598820190951,0.026223734035251058,0.12245636489783455,0.2147229006795459,0.07718802721114976,0.006014675463781573
corona2_1275,0.0011176702335610896,0.016056971371354558,7.621449548246127e-05,0.01821521445046407,0.055031031891401024,0.003332389474942195,0.05958950720355685,0.10382999146344833
corona2_11740,0.0011153893433247335,0.001510504840514063,0.0008032038649752147,0.0036634979483230828,0.06731636097592868,0.0004565113040791166,0.031833756982563216,0.010265876493921324
corona2_6045,0.0011127119176018287,0.003844980623575043,5.097346685805585e-07,0.0004833282355300858,9.368250617198122e-06,0.00011201943429477207,0.000370255246900531,0.08473577498586345
corona2_2222,0.0011057841197396367,0.006112454720665343,0.012778320322783056,0.02086893565483796,0.0424901934004944,0.29754488008503066,0.0042436740449588155,0.01736994773340567
corona2_3944,0.0011004771464648904,6.525289413042209e-05,0.0005844948579130495,0.0006829082368097707,1.724549365674143e-05,0.0025444786216129037,0.00094134080166516,0.00046972517321874853
corona2_3497,0.0010886892765549798,0.0025780593236483145,0.0034999506192921227,0.003793640449736022,0.00015770163842103847,1.351733832045354e-05,0.010030493134604931,0.00800687329881378
corona2_6175,0.001076614249990959,0.0847018082745731,0.0202468733957594,0.2326138662406589,0.13357063773152106,0.07950813349124082,0.01305319700949042,0.08285084488805704
corona2_3098,0.0010740516284547814,0.000534217728426488,0.00012181151070915379,8.023339800548217e-05,0.0007088157790362227,0.018871219575781303,0.004988451012211181,0.042639437801443886
corona2_2191,0.0010646721799604977,0.0006247744184516452,0.008203247039546897,5.874697145464396e-05,0.002095876513262912,0.002666829451496088,0.017926348254311518,0.02007066765503623
corona2_7433,0.001056258636302094,0.000688853551028404,0.0013702134524152115,0.00030227979866476217,0.00019558585174225644,0.00038617592115876704,0.0007905345422544232,0.00021795943654235526
corona2_6918,0.0010521922314982565,0.010664590594812515,0.0007636751583196372,0.005450834147126816,1.757309938582075e-05,0.05095610754073725,0.06685868925998052,0.004110232155392409
corona2_9702,0.0010435887424865551,0.0019700807771244715,0.00025525239038352713,0.0006530490937390526,0.0014109578907801706,0.0013188633022242955,0.01624849119925871,0.0036907877119178828
corona2_6760,0.0010411018546506996,0.0014163727267075814,0.00109047291867134,0.00028791059564363543,0.013113457989440509,0.0010484723008163887,0.0015015211212517964,0.0458443453523557
corona2_5357,0.0010411018546506996,0.0004617348838322438,0.0002452663477199735,0.01014281845209157,0.0015528933113748249,0.017964607629159773,0.030708261399351712,0.017049440958433026
corona2_10228,0.0010361604065320194,9.21946680324652e-06,3.4819931115194346e-05,0.0002095071535416985,0.0020912317254082684,1.8747389497873525e-05,0.0004136035495823228,0.004800098816008262
corona2_9257,0.0010314852189701373,0.0004803346305377875,3.739736630509324e-05,0.003728531533133449,6.072157021901567e-05,0.00030269098694542853,0.04516219489718814,0.016131746241568275
corona2_5574,0.0010276718230860233,0.0002121086027993321,7.916195959915704e-06,7.55237902056409e-07,4.259184262678057e-05,0.00012904665039884398,0.011083774358672277,0.002992693878329875
corona2_11316,0.0010139698860677508,0.017948257731477398,0.00038123206647139085,0.009153277507894188,0.1150874090929016,0.011092754736618434,0.08765567033461144,0.016882973452002414
corona2_12469,0.0010006612249644359,0.03285881713978428,0.032338323498285436,0.05673446818643619,0.009869160107728151,0.027461975004265556,0.15300143625727358,0.8412638383670736
corona2_5424,0.0010006612249644359,0.012037318049057593,0.0004909465287679376,0.014326280494862488,0.030806829555944437,0.0004028643455888855,0.03513460370482158,1.6957914766750006e-05
